year,month,joy_mean,joy_std,joy_count,sadness_mean,sadness_std,sadness_count,anger_mean,anger_std,anger_count,surprise_mean,surprise_std,surprise_count,disgust_mean,disgust_std,disgust_count,fear_mean,fear_std,fear_count,date_first,joy_ci_lower,joy_ci_upper,sadness_ci_lower,sadness_ci_upper,anger_ci_lower,anger_ci_upper,surprise_ci_lower,surprise_ci_upper,disgust_ci_lower,disgust_ci_upper,fear_ci_lower,fear_ci_upper
2019,11,0.23480837204744257,0.19918113694683934,1350,0.02383412595650573,0.041816161175351835,1350,0.018663444645671285,0.03652695615375792,1350,0.020901985875086727,0.033360644676142207,1350,0.09431071740690963,0.1169917970253912,1350,0.013253098831273425,0.03136940212978956,1350,2019-11-30,0.22418316518368633,0.2454335789111988,0.021603466118195493,0.026064785794815967,0.01671493450467025,0.02061195478667232,0.019122380857133223,0.02268159089304023,0.0880698551254119,0.10055157968840736,0.011579715538405045,0.014926482124141804
2019,12,0.2385092464322262,0.1992442112717457,1346,0.02893858161251192,0.06454080800898186,1346,0.018468896251062957,0.040352415642013355,1346,0.02022799259665876,0.0365986433252286,1346,0.09017197523111585,0.11613486614870998,1346,0.013694759150535241,0.040733261885183634,1346,2019-12-31,0.22786489379402347,0.24915359907042894,0.025490576194351182,0.03238658703067266,0.01631312299594391,0.020624669506182004,0.018272759553013586,0.022183225640303936,0.08396762700444975,0.09637632345778195,0.011518639699723162,0.01587087860134732
2020,1,0.22315273102800234,0.1936444524527779,1356,0.03980744336353345,0.0750963610827836,1356,0.0215767478771831,0.056523026964237624,1356,0.018867643622444565,0.035720296750035435,1356,0.09238917898220173,0.11771655271404229,1356,0.015351067684126585,0.030069046741365357,1356,2020-01-31,0.2128457545155617,0.23345970754044298,0.03581034238777086,0.04380454433929604,0.018568236639431458,0.024585259114934744,0.01696638461421242,0.020768902630676708,0.0861235631663033,0.09865479479810015,0.013750603769001984,0.016951531599251186
2020,2,0.22817578142340822,0.19561970651295937,1352,0.028577140728922618,0.05856514043253494,1352,0.0194438872421531,0.03759546319779004,1352,0.020185328988171162,0.037972386663435054,1352,0.09818238895761063,0.12732553480557332,1352,0.015428433154350009,0.03595651972612655,1352,2020-02-29,0.2177482783011886,0.23860328454562785,0.025455327514909684,0.03169895394293555,0.0174398621014126,0.0214479123828936,0.018161211952371047,0.022209446023971277,0.09139530479625368,0.10496947311896757,0.013511771850681724,0.017345094458018295
2020,3,0.19922373698358942,0.17043286433544577,1363,0.02933385109607834,0.044462772842862326,1363,0.02185094707789384,0.05058795653487593,1363,0.018686902982050065,0.026488363714565973,1363,0.08629333462401176,0.10774952513289783,1363,0.03708689595487706,0.05263327524652135,1363,2020-03-31,0.19017555167686326,0.20827192229031558,0.02697334738981387,0.03169435480234281,0.0191652608001859,0.02453663335560178,0.017280650588793137,0.020093155375306992,0.0805729726860974,0.09201369656192612,0.03429262485236762,0.0398811670573865
2020,4,0.21427270618064673,0.1815765194375731,1360,0.03210942448964022,0.0496412689679359,1360,0.020368443693334598,0.044976245038912815,1360,0.019400207248933883,0.033791837206881316,1360,0.08324407719712151,0.10372147883968366,1360,0.02386852554968107,0.04872510112158362,1360,2020-04-30,0.20462228419542255,0.2239231281658709,0.029471092204681443,0.034747756774599,0.01797804792365702,0.022758839463012177,0.01760423996355743,0.021196174534310337,0.07773149196399295,0.08875666243025007,0.021278885718757534,0.026458165380604606
2020,5,0.21242586758282817,0.18802429991925787,1361,0.03646601096281817,0.06232095791425662,1361,0.023261768212079453,0.052846149018831355,1361,0.018490574461459994,0.028985807802684862,1361,0.09556692094710757,0.11100860799447998,1361,0.020959941127354574,0.037842846147834945,1361,2020-05-31,0.20243643111658782,0.2224153040490685,0.03315499611065788,0.03977702581497847,0.020454135111805823,0.026069401312353083,0.01695060390663323,0.02003054501628676,0.08966920752792276,0.10146463436629238,0.018949410002080662,0.022970472252628486
2020,6,0.18372950106364844,0.1729946130182251,1355,0.032327382092794975,0.0505997109228622,1355,0.027914726400036248,0.0540880594374308,1355,0.01864835444126819,0.04024967445078277,1355,0.11609952795130221,0.12984619155280533,1355,0.019615166791948777,0.03382124879555901,1355,2020-06-30,0.17451824186274326,0.19294076026455362,0.02963315338434233,0.03502161080124762,0.02503475732782211,0.030794695472250385,0.016505223059025943,0.02079148582351044,0.10918574661571073,0.12301330928689369,0.017814322917571162,0.021416010666326393
2020,7,0.1971994746612521,0.18114844654164328,1348,0.03207839313906014,0.05287488220852324,1348,0.023157583381687864,0.046659273177323934,1348,0.01684254320871929,0.02566086723298121,1348,0.09919018861392045,0.11080455313008292,1348,0.021393260926403777,0.040259027274898454,1348,2020-07-31,0.1875290456923812,0.20686990363012298,0.029255720340056073,0.03490106593806421,0.020666724665454123,0.025648442097921605,0.015472663430042164,0.018212422987396414,0.09327499816692085,0.10510537906092006,0.01924407294797835,0.023542448904829205
2020,8,0.19665042860720222,0.1807274259958642,1357,0.034621270564011444,0.061843394824958986,1357,0.0258786000589533,0.06125766647891271,1357,0.018361466989913502,0.03596883664405131,1357,0.09938448007631769,0.11225760027459718,1357,0.019678484307410354,0.03727045103691352,1357,2020-08-31,0.18703452257414532,0.20626633464025912,0.0313307889443836,0.03791175218363929,0.022619283099063414,0.029137917018843183,0.016447684666164333,0.02027524931366267,0.0934116260405296,0.10535733411210577,0.0176954474052591,0.021661521209561607
2020,9,0.19464579049626243,0.17450278178960008,1361,0.03323485516925533,0.06093434702894295,1361,0.024567499181930463,0.04941793777536633,1361,0.01961282422921515,0.03782703654687631,1361,0.11044330937735108,0.12201394356001119,1361,0.016104875775917713,0.02741796725293441,1361,2020-09-30,0.18537473110331176,0.2039168498892131,0.02999750878094884,0.036472201557561826,0.021942001573846674,0.027192996790014252,0.017603133043270363,0.02162251541515994,0.10396089972226093,0.11692571903244124,0.01464820213307335,0.017561549418762076
2020,10,0.20205417397082603,0.17497419265807576,1360,0.02631242087985483,0.044727442619347725,1360,0.021585603614808834,0.040189261265917126,1360,0.02113713777994053,0.04494174270138456,1360,0.10227314586637651,0.11443151836723464,1360,0.01845748724883835,0.04165430858873003,1360,2020-10-31,0.19275465219948335,0.21135369574216872,0.023935248451759,0.02868959330795066,0.019449626277585633,0.023721580952032036,0.018748575739192527,0.02352569982068853,0.09619134385764591,0.1083549478751071,0.01624364563193152,0.020671328865745183
2020,11,0.21302859140460662,0.18383794028719114,1351,0.028163390088420684,0.04732755848585903,1351,0.024707165357969345,0.049998119763951035,1351,0.01778824716807688,0.024906097658213118,1351,0.0949920279187309,0.1021732511941037,1351,0.018065114935965663,0.03423708844531055,1351,2020-11-30,0.20322548893148276,0.22283169387773047,0.025639662369785203,0.030687117807056165,0.022041030768211428,0.02737329994772726,0.016460137055617656,0.019116357280536102,0.08954367025162854,0.10044038558583326,0.016239432566556692,0.019890797305374634
2020,12,0.2232021050376648,0.19139374283452254,1345,0.029379623690837357,0.04683709056031161,1345,0.020762772712890277,0.04190677828144489,1345,0.0184912167099343,0.029355941484302615,1345,0.09483433770531813,0.11841605437261432,1345,0.016341275120657563,0.034185428138432686,1345,2020-12-31,0.21297335267191006,0.23343085740341954,0.026876485428433086,0.03188276195324163,0.018523127617187753,0.0230024178085928,0.01692233231768887,0.02006010110217973,0.08850576876482535,0.1011629066458109,0.01451428603644462,0.018168264204870506
2021,1,0.19359200978784563,0.17405564736853824,1357,0.02726466481732925,0.03905178486783759,1357,0.026908464449691343,0.04586401348290913,1357,0.019809197683462666,0.04016175475982389,1357,0.11416320078511719,0.12214763678829482,1357,0.016960549678133797,0.04444875709006056,1357,2021-01-31,0.18433108693457015,0.20285293264112111,0.025186849058912632,0.02934248057574587,0.024468192634164013,0.029348736265218674,0.017672324113969236,0.021946071252956095,0.10766413075717862,0.12066227081305575,0.01459557895435458,0.019325520401913016
2021,2,0.2065403809805922,0.19456715597928798,1352,0.028308055037088616,0.05350005529236052,1352,0.01900396796058986,0.045248400901268984,1352,0.019939258078158096,0.038272128214545204,1352,0.09599301443202155,0.11911061468920851,1352,0.014811324849139326,0.028432874822786065,1352,2021-02-28,0.19616898403587277,0.2169117779253116,0.025456236048376178,0.031159874025801053,0.016592003184218163,0.02141593273696156,0.01789916332714833,0.021979352829167863,0.08964382636349258,0.10234220250055051,0.01329571123191595,0.0163269384663627
2021,3,0.21793829128307105,0.19819868912201116,1347,0.027838131257565638,0.052658785913646096,1347,0.018799490483324514,0.03879302674854358,1347,0.018966051693681388,0.031733444647862714,1347,0.09474059133387949,0.11630303416515105,1347,0.016728685578824322,0.04479032082780717,1347,2021-03-31,0.20735372538185753,0.22852285718428456,0.02502595125652757,0.030650311258603704,0.01672779490377036,0.020871186062878667,0.01727136472256301,0.020660738664799765,0.08852956574594377,0.10095161692181522,0.014336711622596116,0.019120659535052528
2021,4,0.2192177144276844,0.20498282874646945,1352,0.030484621511074516,0.058849752559702116,1352,0.017456053878507547,0.04175769590676241,1352,0.020655587303123293,0.04392530930656426,1352,0.08638716844034561,0.11734048410279266,1352,0.015402141484367325,0.03334196793465568,1352,2021-04-30,0.2082911103300874,0.2301443185252814,0.027347637055382713,0.03362160596676632,0.015230161036696048,0.019681946720319046,0.018314149888134033,0.022997024718112553,0.080132337134464,0.09264199974622722,0.013624848792659213,0.01717943417607544
2021,5,0.22438554789967818,0.2072011869365975,1333,0.02872873300832231,0.05824370199680576,1333,0.021118261503781207,0.0636066717556661,1333,0.01862295929276307,0.03984521274335545,1333,0.08444894247863875,0.10885661822826473,1333,0.01332758830706703,0.031112870943587383,1333,2021-05-31,0.21326225852694713,0.23550883727240923,0.025602005980219788,0.03185546003642484,0.017703631373351077,0.024532891634211337,0.016483927957976395,0.020761990627549742,0.07860513587409257,0.09029274908318494,0.011657339830991187,0.014997836783142872
2021,6,0.2238118662632926,0.21154783396797305,1332,0.028973869321462734,0.06550906962732903,1332,0.01691316680396819,0.048027693855343376,1332,0.020837761322230957,0.05408218234361942,1332,0.09026809799051523,0.12736114517792818,1332,0.014649413107106872,0.03744876748624831,1332,2021-06-30,0.21245097137077357,0.23517276115581165,0.025455791917486717,0.03249194672543875,0.014333903421374332,0.01949243018656205,0.017933349692769752,0.02374217295169216,0.08342833718267659,0.09710785879835387,0.012638276886586355,0.01666054932762739
2021,7,0.2177320937710574,0.20558031882538183,1332,0.029337326454487937,0.06484124912725808,1332,0.021162432849733355,0.05887377302386308,1332,0.018045864548918284,0.03417872680312378,1332,0.0895778908962543,0.12335821544556767,1332,0.01903221427156764,0.05782457803728072,1332,2021-07-31,0.20669167633762103,0.22877251120449377,0.025855113461723638,0.03281953944725224,0.018000695219503628,0.024324170479963082,0.01621034151147041,0.019881387586366157,0.08295310210253881,0.09620267968996979,0.015926822261809376,0.0221376062813259
2021,8,0.20636843388984374,0.20440907051248133,1340,0.03148813001313055,0.0547380374318181,1340,0.017867057087891294,0.04090158216387286,1340,0.018170538304292386,0.03297198547817141,1340,0.08947983753137874,0.12181892730587318,1340,0.02005710835502885,0.048097587633220244,1340,2021-08-31,0.19542373455116588,0.2173131332285216,0.02855728472050953,0.03441897530575157,0.01567705877647838,0.02005705539930421,0.016405115337722986,0.019935961270861786,0.0829572721198716,0.09600240294288588,0.01748181346111091,0.022632403248946793
2021,9,0.21029482140682906,0.19838524087368756,1343,0.03326357292168028,0.06478296958353079,1343,0.019296918833331594,0.046681728118851656,1343,0.018848875882011652,0.03557929980949992,1343,0.08382900091322937,0.10682302785044517,1343,0.016536135789864164,0.05280561848931534,1343,2021-09-30,0.19968452725449687,0.22090511555916126,0.029798766969807582,0.03672837887355297,0.016800226717028566,0.021793610949634622,0.016945978090571762,0.020751773673451542,0.07811575459135378,0.08954224723510495,0.013711917906517684,0.019360353673210644
2021,10,0.21734637443807006,0.20302995932780254,1335,0.0272364593441047,0.06310210387850114,1335,0.017895698854747066,0.04911798237134896,1335,0.01896898094639901,0.03359358631774213,1335,0.08424538588996844,0.1105436548239246,1335,0.013645550989797408,0.03200771318930878,1335,2021-10-31,0.20645517862941923,0.2282375702467209,0.023851454630741353,0.03062146405746805,0.015260848483386305,0.020530549226107826,0.01716691031745001,0.02077105157534801,0.07831546010917553,0.09017531167076134,0.011928551819398813,0.015362550160196003
2021,11,0.22552990153524224,0.20529695566700334,1327,0.02818047765697038,0.07116424486312492,1327,0.0173643209543706,0.0465690028197739,1327,0.01785467431556087,0.03371698790275404,1327,0.09241826358452497,0.1199592148485437,1327,0.013650663762916126,0.03220796652844295,1327,2021-11-30,0.21448395036057574,0.23657585270990875,0.024351503322761908,0.03200945199117885,0.014858687445442696,0.019869954463298502,0.016040540243671644,0.019668808387450096,0.08596388813670962,0.09887263903234032,0.01191772220734071,0.015383605318491544
2021,12,0.23366549549665694,0.2182272108004839,1321,0.0322842051884582,0.07183928465828039,1321,0.017231996118749014,0.04669486485883887,1321,0.01830788912125433,0.04192996099988547,1321,0.0835398800991442,0.11587734264367179,1321,0.018681606168754736,0.04943020935266852,1321,2021-12-31,0.22189720000926186,0.24543379098405202,0.028410142341938706,0.03615826803497769,0.014713891408584345,0.019750100828913684,0.016046740435847084,0.020569037806661576,0.07729098563945369,0.08978877455883472,0.016015993078928665,0.021347219258580807
2022,1,0.2142683017283074,0.19809121759065523,1317,0.032505843052956715,0.06443790022380125,1317,0.019270080623355168,0.058175165347306115,1317,0.019052281114187854,0.042880599368243524,1317,0.08317481924074316,0.11269650174390435,1317,0.01518297766201306,0.040426950392205764,1317,2022-01-31,0.20356966588692757,0.22496693756968725,0.029025640158236665,0.035986045947676765,0.016128119477207676,0.02241204176950266,0.01673635856658178,0.021368203661793927,0.07708823525473843,0.08926140322674789,0.012999573341093078,0.01736638198293304
2022,2,0.21781944758458865,0.20555174746338245,1312,0.02700587709431112,0.05543208566217717,1312,0.017115623873021808,0.04195011445957063,1312,0.017511430498378253,0.030318114080844328,1312,0.09140801969664453,0.130248202521755,1312,0.013858281244174934,0.040638381719468916,1312,2022-02-28,0.2066967449363196,0.22894215023285772,0.024006366685850055,0.030005387502772183,0.014845642445217222,0.019385605300826395,0.015870873451605375,0.01915198754515113,0.08436010088788282,0.09845593850540624,0.011659279574033315,0.016057282914316552
2022,3,0.2157901463352406,0.21976416017170447,1261,0.026242163225618318,0.05586087508563312,1261,0.018210001524427803,0.05122968006413895,1261,0.020923855278936088,0.05516701915378635,1261,0.09510288775357433,0.13730724442748957,1261,0.013894273334988922,0.04524451700308701,1261,2022-03-31,0.20366029729900817,0.22791999537147303,0.023158930812784657,0.02932539563845198,0.015382387208849786,0.02103761584000582,0.01787892013759392,0.023968790420278257,0.08752423550570448,0.10268154000144417,0.011397009174463815,0.01639153749551403
2022,4,0.2244747473673338,0.2145582204472448,1280,0.02591576015596646,0.05982479664793246,1280,0.016400616818092857,0.03961311891851092,1280,0.017476224538251046,0.03352582704002168,1280,0.0891299871261522,0.12436138944109602,1280,0.013984164818322469,0.03620424650667054,1280,2022-04-30,0.2127204615990739,0.2362290331355937,0.022638338510866936,0.029193181801065986,0.01423046496387981,0.018570768672305903,0.015639556845798014,0.01931289223070408,0.08231701437227013,0.09594295988003426,0.012000763489877142,0.0159675661467678
2022,5,0.21953066281200886,0.22480574908196113,1261,0.029908394124460877,0.06146831958013499,1261,0.020608368246536734,0.05498685868580849,1261,0.017583052322003148,0.03157844068146514,1261,0.10229642930536821,0.1346508509019868,1261,0.013352093660789405,0.03181279014150813,1261,2022-05-31,0.20712254405092057,0.23193878157309716,0.02651565967478819,0.033301128574133566,0.01757337703452845,0.023643359458545017,0.0158400851431578,0.019326019500848498,0.0948643962897699,0.10972846232096652,0.011596191599523633,0.015107995722055177
