date,avg_joy,avg_sadness,avg_anger,avg_surprise,avg_disgust,avg_fear
2020-01-05,0.2357110225988047,0.02919140364322702,0.020578851445976497,0.02020743754404698,0.08641348344746685,0.019324309239261418
2020-01-12,0.2150108024483127,0.029251320980894845,0.017951101645956685,0.01704802677832776,0.08805354587619023,0.017079395355279813
2020-01-19,0.21473327852311316,0.027910619269943843,0.01961469789678871,0.02040646780592008,0.09625608120880715,0.013109986277166037
2020-01-26,0.21331652516623836,0.05380689188063981,0.02141413527774771,0.02116896668842973,0.09526623466505457,0.014323656314770693
2020-02-02,0.2190850322557167,0.04912713516255443,0.02208055174420084,0.018092144460146384,0.08933591068576005,0.016276734704467357
2020-02-09,0.2131801212318212,0.027301920446885102,0.024101178761816354,0.02148078824635458,0.10413731915844791,0.015342456614911576
2020-02-16,0.25135691080723516,0.021898047681335745,0.018016268704533506,0.019868567227053144,0.09487406088277081,0.012794498709911836
2020-02-23,0.2277999320508723,0.030738121505066787,0.017221442669428037,0.019263745280734122,0.09467409813199078,0.014318375578521433
2020-03-01,0.23197899435195127,0.027147222786303597,0.016127312470555162,0.017220523098289267,0.09234710177398921,0.01793146682531512
2020-03-08,0.2287448690594565,0.027711326175137666,0.02031260945712258,0.019306804148767738,0.08662576954520303,0.02602670375142448
2020-03-15,0.17583031030488339,0.02803424018536403,0.021136038409862848,0.019333193624408176,0.08651646129110614,0.049018025094791196
2020-03-22,0.1884851225406746,0.029643154503349502,0.021603056573526163,0.020226402578372934,0.07863509921235777,0.04361938479755239
2020-03-29,0.19000188004693638,0.029371387231000474,0.020168629071684156,0.017913020906658826,0.08530523168408136,0.035595997460195566
2020-04-05,0.19560653059505756,0.042621608240377834,0.020386217226288417,0.018187949351268804,0.08338650586804626,0.029760076412968305
2020-04-12,0.22266137435972305,0.03321932443411899,0.020119813122034123,0.020285494914531053,0.07576305273283226,0.02407835622002348
2020-04-19,0.21539682152538792,0.028546680832863675,0.02062243069301295,0.01845414915464333,0.0826526757917134,0.0220720164767099
2020-04-26,0.21167499010733648,0.028658508779921914,0.01757749194525203,0.021111945252710308,0.0885451803622332,0.020465022368492396
2020-05-03,0.2177535814387417,0.028221015170994724,0.02012083072928243,0.019566952667274092,0.08640929274381468,0.020855391319570277
2020-05-10,0.2257035183800494,0.036418130857309036,0.018347689846447423,0.01834552801998295,0.08294180641217475,0.020785817512264406
2020-05-17,0.21468620464508353,0.03226550492013841,0.017531045878349492,0.020695124371962196,0.0862761177307212,0.020690355511858362
2020-05-24,0.21368528921217572,0.032412976176521606,0.018428624612850667,0.018698964404712942,0.08620898385937793,0.01898658258218599
2020-05-31,0.183357907433446,0.04579093561959883,0.028229164793214006,0.01972108241251893,0.11889296131999837,0.02255861708501857
2020-06-07,0.16328974696174298,0.03813582654331054,0.032457061810712486,0.017017152119118473,0.12697023815262282,0.0215413438296474
2020-06-14,0.192753120558218,0.03107375430175926,0.02902798057602649,0.015852346998564113,0.11222935054099602,0.019407195636889446
2020-06-21,0.19570476044364574,0.02783844141684847,0.024599072517742574,0.018411418179726465,0.10802499561397891,0.018088635132288585
2020-06-28,0.18409261773716573,0.02894131726429009,0.025591378021549496,0.018933691108455542,0.11009695693484293,0.023007742635634723
2020-07-05,0.19793132136247854,0.032185185829668395,0.02259111064254614,0.019623588614976345,0.09987726176107706,0.02158489385299342
2020-07-12,0.18565062205875937,0.027268541376148127,0.022133582037329666,0.017263567510100105,0.10286816451544108,0.021442273250425227
2020-07-19,0.18578583624982883,0.0394910608715059,0.02540480128882104,0.016113244485223062,0.10237999843698796,0.024173895524978603
2020-07-26,0.19871462174060234,0.033157907913813234,0.027015280454531436,0.017253426345843818,0.10336290774087861,0.020847549151736946
2020-08-02,0.19720344481363788,0.025887761899457937,0.020402499213078695,0.01973568772869432,0.10171441932430289,0.018417315221348835
2020-08-09,0.18274119731856242,0.03142637321562084,0.023333721887029552,0.019867600887448086,0.0959575315279007,0.019613129383941177
2020-08-16,0.18798652400105664,0.030049651782615622,0.02378998599620671,0.018543111358576975,0.10586719064856334,0.019567676189995734
2020-08-23,0.19826394076459508,0.032313982887768204,0.025689584884636855,0.019448406565596717,0.10015512210786588,0.018831002682769965
2020-08-30,0.19424844472131916,0.0411585794749995,0.026833184606173496,0.017917982577877405,0.11437164589560458,0.022191174928317303
2020-09-06,0.20049066363646226,0.03300612360366796,0.023552863666699075,0.01836006203277097,0.10570845456306589,0.015454619569097041
2020-09-13,0.1972482249999098,0.03947762768696803,0.022889398628387368,0.018892435981961053,0.10148518353830022,0.018180923227109326
2020-09-20,0.19432513423315656,0.03923864872286479,0.02334459702312026,0.01947245912169798,0.09734987441563128,0.01826485322419105
2020-09-27,0.1938385598432629,0.02842229365750306,0.023770461600559803,0.01890290826598412,0.111706717053496,0.016841620922989107
2020-10-04,0.1866735229031515,0.02620852459376774,0.0247464406931389,0.01969457947841286,0.1286104522187731,0.015946515835740884
2020-10-11,0.19093487840552065,0.030543198498249224,0.026059676249335376,0.022145997145689534,0.10359074992524898,0.019789959129871693
2020-10-18,0.19787347756853205,0.024754986736206908,0.0229809990773542,0.017813568550865536,0.09962908002636219,0.016736917270457213
2020-10-25,0.2026853638419296,0.0236189756827943,0.020296134890295043,0.01846197235286158,0.10358703788598497,0.015984241684584392
2020-11-01,0.2111514636049428,0.028566364188831773,0.023922486673907447,0.0201761369767157,0.09884904261309688,0.019845290349435624
2020-11-08,0.20771006793484198,0.028102570671407253,0.025691803735552583,0.01821736408914385,0.09577777933241845,0.017322953045887313
2020-11-15,0.1930074496877598,0.029238249976140416,0.02766838181143751,0.0190504655474351,0.10159382852840858,0.01982131500806662
2020-11-22,0.20363563543073948,0.027380159970774386,0.024955925814323137,0.01631786715918991,0.10645534147761412,0.02123444960886475
2020-11-29,0.22513910869960843,0.02977556409599682,0.021642363875841092,0.01970132061474097,0.08737094999241789,0.01646334509536689
2020-12-06,0.21715863955953002,0.02725189268353855,0.021293589485023634,0.019598771741887108,0.09126286164080787,0.016362700856385644
2020-12-13,0.20189691316940728,0.031849196982112395,0.02167442900445583,0.02028912500297055,0.0964089001760009,0.015608285553064084
2020-12-20,0.2111798454856135,0.027787428268558127,0.01979823065879864,0.019712877545017708,0.09622459384727727,0.017767659089783585
2020-12-27,0.23246879300652887,0.032789200721991256,0.021832287266473092,0.01841967750693188,0.09798802473810624,0.015759189700676336
2021-01-03,0.21831221722727884,0.03389321622766795,0.02248588127077396,0.015918117138303125,0.09687615288942011,0.017751293003420827
2021-01-10,0.1503989019075765,0.030620470216802705,0.037150704204240194,0.020980651526512472,0.14576547584132077,0.01925582838663757
2021-01-17,0.17681763290499425,0.024672182285557336,0.025678883188052393,0.01909895549103316,0.1220986976717115,0.017386789306055726
2021-01-24,0.21693332860534473,0.03240064364868631,0.020969054771782052,0.022665725311129776,0.09033116003161482,0.013965207659959284
2021-01-31,0.1907942919593078,0.03013026192033705,0.0239924420583428,0.01939952689831234,0.10260821207268171,0.018059267314397914
2021-02-07,0.20269937633353932,0.03010615766349508,0.01710292132529333,0.017019667921328103,0.09346877489031762,0.013286945394261857
2021-02-14,0.2061900454729018,0.026201953099372923,0.022178269769308766,0.022861518572359074,0.10331563971470134,0.0146549450707733
2021-02-21,0.1941667705625616,0.03200065259034665,0.017926774148145447,0.020311920408141757,0.09720977342438875,0.02049642352836674
2021-02-28,0.20026731976545875,0.02806494532584744,0.016999551051401437,0.019924569550202092,0.09864864324037748,0.013838241823451707
2021-03-07,0.21459430285030878,0.027575601027600306,0.017394990735894855,0.020667469077179805,0.09084917096994852,0.015162856130002797
2021-03-14,0.2160364545438975,0.02681083099011828,0.02100921039429238,0.01759119868719614,0.09754771009715549,0.014918849987927738
2021-03-21,0.20756980060183589,0.02865905447057413,0.0181714503888079,0.02116929138268035,0.09951587704539906,0.01971736640045479
2021-03-28,0.2079941318054303,0.032196862588765224,0.020504250883918874,0.020860301897898628,0.08803381938890789,0.01610938574707053
2021-04-04,0.2181694785981341,0.024583146642017557,0.01693413816176295,0.01976545484539306,0.092682945496925,0.013070264292760907
2021-04-11,0.2129541728453001,0.03016695041792726,0.01417435392942269,0.01940868632747673,0.07869030792232824,0.015173063772658084
2021-04-18,0.21831943026683104,0.03176396121120229,0.020558853524028805,0.018070203638142934,0.0921300051211696,0.015795203632411655
2021-04-25,0.20756253389770035,0.03428766593572706,0.016477961985521847,0.020331492394267448,0.09011310094995419,0.01705553937419145
2021-05-02,0.21086740657513628,0.02684643703455889,0.015078940535636754,0.023233081554094117,0.08329519784362271,0.017029856500622238
2021-05-09,0.23925652268824543,0.02671812874330151,0.020102740330445443,0.01827748974702626,0.08938126313788103,0.01089602777263251
2021-05-16,0.22059272210299424,0.02183027298376173,0.018718645164499507,0.01814170864244664,0.08910542707783056,0.01599648498784469
2021-05-23,0.21151017027628866,0.028863778428833375,0.015816510562840197,0.017865739194190787,0.07682291295237775,0.014445792661185087
2021-05-30,0.2137230807120943,0.03299944109583025,0.02157651527899767,0.01803027775210551,0.09166443175089836,0.013405305200562986
2021-06-06,0.21150532369591066,0.03260412932930573,0.016849880095462347,0.0219480240945391,0.08548307718373874,0.01512436400053659
2021-06-13,0.21342232163140065,0.03062661150852808,0.016838176826715952,0.01781704236025143,0.09581411121690195,0.01513875374990832
2021-06-20,0.22660537268411313,0.02792394973515284,0.01592772835380153,0.016814583734317802,0.09075272523682672,0.01659895278913995
2021-06-27,0.19405792016604892,0.030115438284783316,0.016688790556052605,0.021380406178894674,0.08904678917117483,0.013073223587028775
2021-07-04,0.21887754548846144,0.02712116524563916,0.014982085694107349,0.020532397057060395,0.08407639868459128,0.018501699328430397
2021-07-11,0.20566233796947916,0.030383338942466212,0.02154065377460872,0.016585100209916336,0.084706602478896,0.019760808043046505
2021-07-18,0.21386077462094322,0.02984183169157776,0.01854974786144735,0.019241757828641917,0.08497647079944651,0.014937359436444763
2021-07-25,0.20609376650166897,0.02956921176596748,0.02189204937842889,0.01885940678711777,0.09171269400782506,0.016549595453055746
2021-08-01,0.20181929778864455,0.029077328742328885,0.018524983114060943,0.01866297486676693,0.09472877237194265,0.018478959525828023
2021-08-08,0.20331034837816717,0.030464202544036405,0.02054688219152386,0.017785047231209005,0.09065929098752441,0.018664887035441245
2021-08-15,0.19368396798126353,0.0326715472249616,0.01983825452011607,0.020519836316382184,0.08843692703185872,0.019953862474465768
2021-08-22,0.20504202936600713,0.02913122708843123,0.01659813602294229,0.01679940546492813,0.09703030526455589,0.021981621095902952
2021-08-29,0.18853394382644803,0.04238881757039797,0.015994783792245955,0.019209625201923094,0.09246784135776785,0.021472014573482055
2021-09-05,0.20071348987397,0.035005294898310606,0.0222648287756964,0.017781927979753715,0.09598766292566528,0.021334034025015026
2021-09-12,0.2067283321763985,0.037852318059028535,0.022176141932608136,0.019604593670456368,0.08755841897363041,0.01587246549062406
2021-09-19,0.20696384495265557,0.03178389015735052,0.01616102538378038,0.01975439433376073,0.08042636491455214,0.01617894797121928
2021-09-26,0.2092027151100593,0.03371778809442557,0.018165098980255333,0.01994225865043444,0.08820698289853939,0.015235452013695562
2021-10-03,0.21563655531210518,0.027408534887964967,0.01710421813575129,0.01840028189504328,0.08233373420906068,0.013847589836519373
2021-10-10,0.22018144467979328,0.027000327033207063,0.014419350886369071,0.022547138363263986,0.0846733406296744,0.014714625923234219
2021-10-17,0.20962835677569402,0.025263875290887687,0.017130180650759816,0.01950306349253906,0.08802631167255306,0.012714325925103156
2021-10-24,0.19844872114297404,0.02898377125589848,0.017428316007286095,0.018911459097707084,0.08707643542585278,0.014437034491976522
2021-10-31,0.2203270730181322,0.023414140946484883,0.017144599955284636,0.01826250051455674,0.09016953770890751,0.01269113166227495
2021-11-07,0.2150704277872172,0.022927960325466772,0.019701304537498132,0.018934435940179354,0.08894649217939178,0.01715440444057659
2021-11-14,0.21888864749991013,0.029971752948314667,0.018908136032493018,0.019270656127244486,0.08935879046096243,0.015134551185774675
2021-11-21,0.21818591754124253,0.02819919859051428,0.016318372919875944,0.01873799154141891,0.10186968422911041,0.012931601266447981
2021-11-28,0.23501545354354558,0.02477433827204414,0.014579471283818526,0.021068526450379585,0.08440669108416719,0.011212575861843018
2021-12-05,0.21604611770097484,0.033021885596996245,0.017709100513896712,0.022160553206636447,0.08762014010938748,0.013106451498631154
2021-12-12,0.21950770357193508,0.03556515809743069,0.018666897777467946,0.016480065886532405,0.08660539653862426,0.015485750519620567
2021-12-19,0.22489583903435142,0.026206312980578007,0.01721926380536669,0.01901586726024686,0.09129124234172882,0.021900511034655366
2021-12-26,0.24444802304607743,0.02486359157137299,0.01560711476774787,0.019503332271909035,0.07844474026359607,0.020830116944827788
2022-01-02,0.22454220849203288,0.042105108573864305,0.014909021767411755,0.017132836427309825,0.08012266277607301,0.018805746401729655
