date,avg_joy,avg_sadness,avg_anger,avg_surprise,avg_disgust,avg_fear
2020-12-13,0.23262360886617578,0.032120219803345056,0.017451678675504397,0.014705188722624399,0.08284507410795695,0.026122592241621816
2020-12-20,0.24537466032983737,0.0317824856854835,0.017599530131961263,0.01673622759709745,0.08204733509120324,0.02685861750738942
2020-12-27,0.26111559265930545,0.03474332897844481,0.014374212181237241,0.014397899401169981,0.07444133521275502,0.026182766876616317
2021-01-03,0.23441075208430148,0.04074587184098689,0.02004351006111452,0.013374336339872296,0.08425303210532463,0.02510698283246148
2021-01-10,0.17609867531618403,0.02974427538505382,0.031957015423720495,0.0172585796354355,0.12138665284058692,0.023858719482600817
2021-01-17,0.20149513015123363,0.030487909329751796,0.01863042230011479,0.016063842319109893,0.08436001180162143,0.0258454193854119
2021-01-24,0.2284188173901918,0.035357570943122654,0.015170358502665158,0.018608292153877982,0.07973155494764192,0.019525338057189964
2021-01-31,0.20939179397726806,0.0365497803914051,0.018399564817394642,0.016093009595252443,0.08325757393931306,0.019141139257777603
2021-02-07,0.2389237268785754,0.032087087081616415,0.011812175245299653,0.012970326121066373,0.06704753184369029,0.021014205015667465
2021-02-14,0.21437297679292322,0.023219227065898428,0.016098014443765348,0.011895442556480035,0.09302479392562443,0.020760983364009652
2021-02-21,0.20969983073181156,0.02857824971457308,0.013390002040138448,0.013723141942001436,0.08492714793744843,0.030581366769145326
2021-02-28,0.23793428956823218,0.032323313687227094,0.013134467297389237,0.01568539938511266,0.07239014359582487,0.01896932668341613
2021-03-07,0.23405948182458178,0.02363565102484345,0.016783428690665604,0.015234179377250974,0.07693649704477036,0.021839370035653595
2021-03-14,0.24385617389540665,0.03152882568085628,0.013541783260598298,0.012841872540650525,0.07699603783402623,0.02091087079000309
2021-03-21,0.28008677094508644,0.028596471563232247,0.01359459741768805,0.014567452234110706,0.0697056287644743,0.021402168822308755
2021-03-28,0.22318715849613663,0.033903482565362235,0.012179906268312451,0.015797438740883837,0.07766136102996532,0.021283000679107465
2021-04-04,0.2604581676500338,0.022142334257014975,0.015086576535535847,0.014124282586290839,0.06953532781338591,0.017776372027179424
2021-04-11,0.22637353649117348,0.0384186902156412,0.014456339469430349,0.016905957002641865,0.07521850206731635,0.01850054580320963
2021-04-18,0.21799270962418382,0.035597293303953684,0.016567068153096345,0.01309530879509123,0.07159823085909403,0.02316720831667125
2021-04-25,0.22301055469840714,0.04190523003792029,0.012866711382025633,0.012343210050722156,0.07867328740107989,0.024091464337360157
2021-05-02,0.23235085742953207,0.032315473947745525,0.01173253605992425,0.014926324558765022,0.07243446671176884,0.017715292964703814
2021-05-09,0.26702689055985324,0.02882970674547045,0.012508441990273964,0.014899709890811809,0.06559969712952438,0.018623505441394437
2021-05-16,0.2587749544360337,0.029396822539947402,0.014264083791708576,0.013943277420556325,0.06327866193212386,0.020555530625706458
2021-05-23,0.24803348018727056,0.03216130765170345,0.012030301919819441,0.01446132866719835,0.06690701487169648,0.02120354623749389
2021-05-30,0.2308726863980158,0.026426274812435747,0.01743172034481557,0.019466053538944473,0.06597427029235947,0.018232094952829313
2021-06-06,0.24781669640247075,0.03476764503308148,0.015325025536070767,0.015703964819761516,0.07058670034015904,0.017470002169918168
2021-06-13,0.25421185710368943,0.03220914931358157,0.014245513786975313,0.014671449372607809,0.06905479421297021,0.018429356975467864
2021-06-20,0.26647404982331974,0.03182939282683101,0.017004042283580316,0.011651346144318704,0.06456306941464884,0.018093340830335463
2021-06-27,0.248612020428621,0.02750698821869474,0.013916132205175284,0.014353323892220583,0.0722900014114797,0.023132484046198946
2021-07-04,0.260476761276692,0.0294712674711324,0.011573935685548004,0.012870082252604735,0.07425533347783447,0.023508725270427692
2021-07-11,0.22313660733383997,0.032284339677054734,0.014390398656991628,0.012954707098121233,0.07623591141953555,0.02630386331203169
2021-07-18,0.23304395467224764,0.02579948671478121,0.013295916097169631,0.013436299291540346,0.07302986094456188,0.02292690426747352
2021-07-25,0.21089299123065902,0.0275320380925384,0.015031772132191328,0.016075091523150068,0.07693323792544249,0.029477749770749552
2021-08-01,0.22270783620556678,0.027211089810283428,0.01600132412428587,0.011761455382686968,0.08164140215909864,0.029870651381727384
2021-08-08,0.22746681741732946,0.029302478662119096,0.015480374998765437,0.014259384733469199,0.06863468556754553,0.037252014629261414
2021-08-15,0.19000211223172872,0.03986341398968256,0.016646800520296483,0.01306518474894158,0.08584990957389864,0.03346066303521295
2021-08-22,0.20325181253280683,0.03432507425216015,0.015513138662954527,0.012268582143311604,0.07714317421499424,0.03275606678324093
2021-08-29,0.21935866064249238,0.03771593945937232,0.012695481588515382,0.013705138518088612,0.07509514566939302,0.030028055690031568
2021-09-05,0.21725491696161114,0.03255761320255549,0.015305524475315833,0.011573412731703613,0.0798006299101759,0.02687424284575324
2021-09-12,0.225679874768722,0.04411363233410683,0.015125432626366132,0.012155403239880777,0.07642371313186472,0.025135605565980625
2021-09-19,0.22949208315028205,0.03211954542526132,0.014855441975121949,0.015399231386453908,0.07716112301203458,0.022562644066210218
2021-09-26,0.2502688912537153,0.03405839533624004,0.014092231028407516,0.013559647062420478,0.06652742885159231,0.021981996689742375
2021-10-03,0.2497273329257565,0.029080566525527096,0.0105441409925599,0.016791507198392158,0.06281508453829435,0.020710232722812482
2021-10-10,0.2676849604627765,0.030666454457069642,0.009893254074323602,0.012019469630834128,0.06835835268013564,0.01933992218207243
2021-10-17,0.25490202255511624,0.0283535954672536,0.01067529657316874,0.01817204868727472,0.06515115419645368,0.0173166668006147
2021-10-24,0.2465219109892037,0.025281895814680492,0.011946424219831933,0.013200710611778957,0.07352491545511494,0.01650319625362305
2021-10-31,0.2599661641587281,0.024507336940594728,0.013450548948744263,0.014137576864385212,0.07297418177832841,0.019170827053119364
2021-11-07,0.2407448804145387,0.026344059439252075,0.015088491057652911,0.0134449848246793,0.07672205833858363,0.01789783549049853
2021-11-14,0.2576092000527889,0.03132840867658034,0.011876744264350252,0.01433185000788507,0.07056115401544982,0.017474423891210934
2021-11-21,0.25370749179430974,0.029749352407037986,0.01171887218915828,0.015746211807949276,0.08295929335958578,0.02245974178032185
2021-11-28,0.2550838002139938,0.034326810604860945,0.011202831173136326,0.014104264272438117,0.073418638663307,0.023323923568787035
2021-12-05,0.2432342074445915,0.026495460554439867,0.011401451392033454,0.016915719451301693,0.07672803508921458,0.02286274123809295
2021-12-12,0.231916215867851,0.030764503351412387,0.010877759526283035,0.015322108865352686,0.07487234983995229,0.02454906028785789
2021-12-19,0.22127137844324424,0.035257546330548124,0.012195107375532989,0.014844215376487531,0.07820411340861629,0.023810857010851134
2021-12-26,0.25459114270690075,0.034415370577712386,0.01319454416688302,0.014223560729101966,0.07372938376172736,0.030184769461970424
2022-01-02,0.22012725095108382,0.03752091514672239,0.012351824515341643,0.015139464191554697,0.07545523300684234,0.030020069696974985
2022-01-09,0.18992754313794105,0.03359965463401345,0.014015193549278476,0.014778180281420004,0.07502139731308206,0.029818598717063275
2022-01-16,0.19468404933739616,0.03363352787374606,0.013829184475435194,0.013850935023178976,0.06983283639766508,0.02572093200918116
2022-01-23,0.20014610091983953,0.03319866905399244,0.016065560710175158,0.01638900178731079,0.07671630233477778,0.023429349635108364
2022-01-30,0.22885301482010834,0.03669787056814023,0.01193592644638774,0.014940745779477516,0.07722787350721057,0.021537646614696218
2022-02-06,0.24465562295875076,0.027456003519611114,0.011351542979137059,0.014092167580329646,0.07531852351827395,0.02056269317701312
2022-02-13,0.240060036040276,0.026129430028024123,0.01295608481943764,0.012133647458029063,0.07788596235008012,0.01763898394841497
2022-02-20,0.24347603698381703,0.030029938380268285,0.012026453639024699,0.01636412976467495,0.07205649720691948,0.016520524430877377
2022-02-27,0.22414997370384385,0.04941891396678545,0.01360008144357233,0.011943861059917701,0.07706701618952892,0.01992445843832857
2022-03-06,0.2447770367013574,0.025228771365570116,0.01248462878338093,0.014104082979935165,0.08336315817670266,0.016671347893139548
2022-03-13,0.2423567291465358,0.026520281814222266,0.012988916888678372,0.010654428245803559,0.07514175437724814,0.017836616769351988
2022-03-20,0.21396910200116945,0.04078916878359816,0.0104801576346949,0.00987756017438611,0.09346665475513519,0.0320306043995858
2022-03-27,0.2549170868147353,0.02537162058963804,0.016191733367576254,0.01301847651222901,0.07454085348352725,0.016807909903429022
2022-04-03,0.282900436705773,0.03183647814151508,0.012866210323203106,0.01373128975681272,0.06776712822368591,0.016336993454608994
2022-04-10,0.26210070609890623,0.031314854503821675,0.012164060083178706,0.015572559405493548,0.06434387599952048,0.013797780128405329
2022-04-17,0.2512213184888053,0.028515119131356365,0.009052691216753091,0.014400806138689604,0.06681679331669935,0.016779821156196553
2022-04-24,0.24863345327919076,0.025356379643774796,0.013273849737064277,0.014130023296369854,0.07065759223210072,0.019481557361532748
2022-05-01,0.27529643197618103,0.02452796063270276,0.011048468606998103,0.013164299053827206,0.07921623564921179,0.01397092607721041
2022-05-08,0.25378437208524024,0.022933477326371812,0.015346252380820024,0.016456873216690013,0.08435117180098863,0.01887663662622366
2022-05-15,0.25125123582205844,0.03006453004528285,0.011875276156133804,0.014167041922002408,0.07715336948135103,0.02004340887843572
